2006.01.03,02:42,1.187800,1.187800,1.187500,1.187600,0
2006.01.03,02:43,1.187500,1.187700,1.187500,1.187700,0
2006.01.03,02:44,1.187600,1.187900,1.187600,1.187600,0
2006.01.03,02:45,1.187500,1.187500,1.187500,1.187500,0
2006.01.03,02:46,1.187400,1.187500,1.187400,1.187400,0
2006.01.03,02:47,1.187500,1.187600,1.187400,1.187600,0
2006.01.03,02:48,1.187500,1.187500,1.187400,1.187500,0
2006.01.03,02:49,1.187600,1.187600,1.187600,1.187600,0
2006.01.03,02:50,1.187700,1.187700,1.187600,1.187700,0
2006.01.03,02:51,1.187800,1.187900,1.187700,1.187900,0
2006.01.03,02:52,1.188000,1.188100,1.188000,1.188100,0
2006.01.03,02:53,1.188200,1.188300,1.188100,1.188200,0
2006.01.03,02:54,1.188300,1.188300,1.188200,1.188300,0
2006.01.03,02:55,1.188400,1.188500,1.188400,1.188500,0
2006.01.03,02:56,1.188400,1.188600,1.188200,1.188300,0
2006.01.03,02:57,1.188200,1.188300,1.188200,1.188300,0
2006.01.03,02:58,1.188400,1.188700,1.188300,1.188700,0
2006.01.03,02:59,1.188600,1.189300,1.188600,1.189200,0
2006.01.03,03:00,1.189300,1.189600,1.189200,1.189400,0
2006.01.03,03:01,1.189500,1.189500,1.189100,1.189400,0
2006.01.03,03:02,1.189500,1.190200,1.189500,1.189700,0
2006.01.03,03:03,1.189800,1.189900,1.189700,1.189900,0
2006.01.03,03:04,1.190000,1.190100,1.189900,1.189900,0
2006.01.03,03:05,1.190000,1.190100,1.190000,1.190100,0
2006.01.03,03:06,1.190200,1.190400,1.189900,1.190300,0
2006.01.03,03:07,1.190400,1.190400,1.189800,1.190000,0
